n.evals.q.1.0.	xor._.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.750e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
1.760e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
1.770e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.390e-01
1.780e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.390e-01
1.790e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
1.800e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
1.810e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
1.820e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
1.830e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
1.840e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
1.850e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.000e-01
1.860e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.990e-01	3.000e-01	6.390e-01
1.870e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.990e-01	3.000e-01	6.390e-01
1.880e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.990e-01	3.000e-01	6.390e-01
1.890e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.990e-01	3.000e-01	6.390e-01
1.900e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.390e-01
1.910e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.390e-01
1.920e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
1.930e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
1.940e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
1.950e+04	1.904e-01	1.201e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
1.960e+04	1.904e-01	1.201e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
1.970e+04	1.904e-01	1.201e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
1.980e+04	1.904e-01	1.201e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
1.990e+04	1.915e-01	1.234e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
2.000e+04	1.915e-01	1.234e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
2.010e+04	1.915e-01	1.234e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
2.020e+04	1.915e-01	1.234e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
2.030e+04	1.915e-01	1.234e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
2.040e+04	1.915e-01	1.234e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
2.050e+04	1.915e-01	1.234e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
2.060e+04	1.915e-01	1.234e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.000e-01	6.996e-01
2.070e+04	1.915e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	7.851e-01
2.080e+04	1.915e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	7.851e-01
2.090e+04	1.915e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	7.360e-01
2.100e+04	1.915e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	7.360e-01
2.110e+04	1.915e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	7.360e-01
2.120e+04	1.915e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	7.360e-01
2.130e+04	1.942e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	7.360e-01
2.140e+04	1.942e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.001e-01	9.500e-01
2.150e+04	1.942e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.001e-01	9.500e-01
2.160e+04	1.942e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	9.500e-01
2.170e+04	1.942e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	9.500e-01
2.180e+04	1.942e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	9.500e-01
2.190e+04	1.942e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	9.500e-01
2.200e+04	1.915e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	9.500e-01
2.210e+04	1.915e-01	1.271e-01	2.087e-01	4.935e-01	7.884e-02	8.454e-01	6.000e-01	3.046e-01	9.500e-01
2.220e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.001e-01	9.500e-01
2.230e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.001e-01	9.500e-01
2.240e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.001e-01	9.838e-01
2.250e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.001e-01	9.838e-01
2.260e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.991e-01	3.001e-01	9.838e-01
2.270e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.990e-01	3.001e-01	9.500e-01
2.280e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.990e-01	3.001e-01	9.500e-01
2.290e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.990e-01	3.001e-01	9.500e-01
2.300e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	7.884e-02	8.454e-01	5.990e-01	3.001e-01	9.500e-01
2.310e+04	1.904e-01	1.271e-01	2.068e-01	4.975e-01	1.091e-01	8.454e-01	5.990e-01	3.000e-01	9.500e-01
2.320e+04	1.904e-01	1.271e-01	2.068e-01	4.975e-01	1.091e-01	8.454e-01	5.990e-01	3.000e-01	9.500e-01
2.330e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.990e-01	3.000e-01	9.500e-01
2.340e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.990e-01	3.000e-01	9.500e-01
2.350e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.990e-01	3.000e-01	9.500e-01
2.360e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.990e-01	3.000e-01	9.500e-01
2.370e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.990e-01	3.000e-01	9.500e-01
2.380e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.390e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.400e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.410e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.420e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.430e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.440e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.450e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.460e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	5.991e-01	3.000e-01	9.838e-01
2.470e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	6.000e-01	3.046e-01	9.838e-01
2.480e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	6.000e-01	3.046e-01	9.838e-01
2.490e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	6.000e-01	3.046e-01	9.838e-01
2.500e+04	1.904e-01	1.271e-01	2.068e-01	4.935e-01	1.091e-01	7.981e-01	6.000e-01	3.046e-01	9.838e-01
