n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.320e+04	4.000e-01	-7.698e-02	5.000e-01	5.034e-01	2.090e-01	6.821e-01	4.723e-01	4.394e-01	4.825e-01
1.330e+04	4.000e-01	-7.698e-02	5.000e-01	5.034e-01	2.090e-01	6.821e-01	4.750e-01	4.510e-01	4.825e-01
1.340e+04	4.000e-01	-7.698e-02	5.000e-01	5.034e-01	2.090e-01	6.821e-01	4.750e-01	4.510e-01	4.825e-01
1.350e+04	4.000e-01	-7.698e-02	5.000e-01	5.034e-01	2.090e-01	6.821e-01	4.750e-01	4.510e-01	4.825e-01
1.360e+04	4.000e-01	-7.698e-02	5.000e-01	5.034e-01	2.090e-01	6.821e-01	4.750e-01	4.510e-01	4.825e-01
1.370e+04	4.000e-01	1.899e-01	5.000e-01	5.034e-01	2.090e-01	6.821e-01	4.750e-01	4.510e-01	4.825e-01
1.380e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.750e-01	4.510e-01	4.825e-01
1.390e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.782e-01	4.560e-01	4.859e-01
1.400e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.782e-01	4.560e-01	4.859e-01
1.410e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.782e-01	4.560e-01	4.859e-01
1.420e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.782e-01	4.560e-01	4.859e-01
1.430e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.782e-01	4.560e-01	4.859e-01
1.440e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.782e-01	4.394e-01	4.901e-01
1.450e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.782e-01	4.394e-01	4.901e-01
1.460e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.782e-01	4.394e-01	4.901e-01
1.470e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.783e-01	4.394e-01	4.901e-01
1.480e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.791e-01	4.560e-01	4.901e-01
1.490e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.793e-01	4.560e-01	4.901e-01
1.500e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.794e-01	4.560e-01	4.902e-01
1.510e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.794e-01	4.560e-01	4.902e-01
1.520e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.794e-01	4.560e-01	4.902e-01
1.530e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.540e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.550e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.560e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.570e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.580e+04	4.000e-01	2.519e-01	5.000e-01	4.213e-01	2.071e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.590e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.600e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.610e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.620e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.630e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.640e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.650e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.579e-01	4.793e-01	4.560e-01	4.902e-01
1.660e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	4.793e-01	4.560e-01	4.902e-01
1.670e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	4.791e-01	4.269e-01	4.901e-01
1.680e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	4.791e-01	4.269e-01	4.901e-01
1.690e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	4.791e-01	4.269e-01	4.901e-01
1.700e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	4.791e-01	4.269e-01	4.901e-01
1.710e+04	4.000e-01	2.519e-01	5.000e-01	4.089e-01	1.492e-01	6.122e-01	4.791e-01	4.269e-01	4.901e-01
