n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
6.300e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.100e-02	1.804e-02	6.169e-06	8.588e-12	2.165e-01
6.400e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.100e-02	1.804e-02	3.445e-06	8.588e-12	2.165e-01
6.500e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.100e-02	1.804e-02	3.445e-06	8.588e-12	2.165e-01
6.600e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.100e-02	1.804e-02	3.285e-06	8.588e-12	1.629e-01
6.700e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.100e-02	1.804e-02	3.285e-06	8.588e-12	2.165e-01
6.800e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.100e-02	1.804e-02	3.285e-06	8.588e-12	1.184e-01
6.900e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.804e-02	3.285e-06	8.588e-12	1.184e-01
7.000e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.804e-02	3.285e-06	8.588e-12	1.184e-01
7.100e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.804e-02	3.285e-06	8.588e-12	1.184e-01
7.200e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.804e-02	3.285e-06	8.588e-12	1.184e-01
7.300e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.804e-02	3.285e-06	8.588e-12	1.184e-01
7.400e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.804e-02	3.445e-06	8.588e-12	1.654e-01
7.500e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.753e-02	3.445e-06	8.588e-12	1.654e-01
7.600e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.753e-02	3.285e-06	1.234e-12	1.184e-01
7.700e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.753e-02	3.445e-06	1.234e-12	2.165e-01
7.800e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.750e-02	3.445e-06	1.234e-12	2.165e-01
7.900e+03	1.042e-02	8.013e-06	1.586e-02	1.479e-02	1.072e-02	1.750e-02	3.445e-06	1.234e-12	2.165e-01
8.000e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.753e-02	3.445e-06	1.234e-12	2.165e-01
8.100e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.753e-02	3.285e-06	5.310e-13	2.259e-02
8.200e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.753e-02	3.285e-06	5.310e-13	1.134e-02
8.300e+03	1.042e-02	8.013e-06	1.586e-02	1.518e-02	1.072e-02	1.753e-02	2.019e-06	5.310e-13	8.295e-03
8.400e+03	1.042e-02	8.013e-06	1.586e-02	1.518e-02	1.072e-02	1.753e-02	2.019e-06	5.310e-13	8.295e-03
8.500e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.750e-02	2.019e-06	5.310e-13	8.295e-03
8.600e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.750e-02	2.019e-06	5.310e-13	8.295e-03
8.700e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.750e-02	2.019e-06	5.310e-13	8.295e-03
8.800e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.750e-02	2.019e-06	5.310e-13	8.295e-03
8.900e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.750e-02	2.019e-06	5.310e-13	8.295e-03
9.000e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.750e-02	3.285e-06	5.310e-13	1.134e-02
9.100e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.750e-02	3.285e-06	5.310e-13	1.134e-02
9.200e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.729e-02	3.285e-06	1.234e-12	1.134e-02
9.300e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.729e-02	3.285e-06	1.234e-12	1.134e-02
9.400e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.729e-02	3.285e-06	1.234e-12	1.134e-02
9.500e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.688e-02	3.285e-06	1.234e-12	1.134e-02
9.600e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.688e-02	3.285e-06	1.234e-12	1.134e-02
9.700e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.688e-02	3.285e-06	1.234e-12	1.134e-02
9.800e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.688e-02	3.285e-06	1.234e-12	1.134e-02
9.900e+03	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.688e-02	3.445e-06	1.234e-12	1.134e-02
1.000e+04	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.688e-02	3.445e-06	1.234e-12	1.134e-02
1.010e+04	1.042e-02	8.013e-06	1.586e-02	1.494e-02	1.072e-02	1.688e-02	3.445e-06	1.234e-12	1.134e-02
1.020e+04	1.042e-02	8.013e-06	1.586e-02	1.514e-02	1.100e-02	1.729e-02	3.445e-06	1.234e-12	1.134e-02
1.030e+04	1.042e-02	8.013e-06	1.586e-02	1.514e-02	1.100e-02	1.729e-02	3.445e-06	1.234e-12	1.134e-02
1.040e+04	1.042e-02	8.013e-06	1.586e-02	1.479e-02	9.690e-03	1.684e-02	3.445e-06	1.234e-12	1.134e-02
1.050e+04	1.042e-02	8.013e-06	1.586e-02	1.479e-02	9.690e-03	1.684e-02	1.387e-05	1.234e-12	1.134e-02
1.060e+04	1.042e-02	8.013e-06	1.586e-02	1.479e-02	9.690e-03	1.684e-02	3.445e-06	7.054e-13	2.983e-03
1.070e+04	1.042e-02	8.013e-06	1.586e-02	1.479e-02	9.690e-03	1.684e-02	3.445e-06	7.054e-13	2.983e-03
1.080e+04	1.042e-02	8.013e-06	1.586e-02	1.479e-02	9.690e-03	1.684e-02	3.445e-06	7.054e-13	2.983e-03
1.090e+04	1.042e-02	8.013e-06	1.586e-02	1.479e-02	9.690e-03	1.684e-02	3.445e-06	7.054e-13	2.983e-03
1.100e+04	1.042e-02	8.013e-06	1.586e-02	1.479e-02	9.690e-03	1.684e-02	3.445e-06	7.054e-13	2.983e-03
1.110e+04	1.042e-02	8.013e-06	1.586e-02	1.479e-02	9.690e-03	1.684e-02	2.019e-06	1.657e-13	7.920e-04
1.120e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	2.019e-06	1.657e-13	7.920e-04
1.130e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	2.019e-06	1.657e-13	7.920e-04
1.140e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	2.019e-06	1.657e-13	7.920e-04
1.150e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	2.019e-06	1.657e-13	7.920e-04
1.160e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	2.019e-06	1.657e-13	7.920e-04
1.170e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	2.019e-06	1.657e-13	7.920e-04
1.180e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	2.019e-06	1.657e-13	7.920e-04
1.190e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	2.019e-06	1.657e-13	7.920e-04
1.200e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.210e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.220e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.230e+04	1.042e-02	8.013e-06	1.586e-02	1.467e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.240e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.250e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.260e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.270e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.280e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.290e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.300e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.310e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.320e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.330e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.340e+04	1.042e-02	8.013e-06	1.586e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.350e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.360e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.370e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.380e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	7.920e-04
1.390e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	1.683e-03
1.400e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.410e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.420e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.430e+04	1.042e-02	8.013e-06	1.580e-02	1.437e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.440e+04	1.042e-02	8.013e-06	1.580e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.450e+04	1.042e-02	8.013e-06	1.580e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.460e+04	1.042e-02	8.013e-06	1.580e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.470e+04	1.042e-02	8.013e-06	1.580e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.480e+04	1.042e-02	8.013e-06	1.580e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.490e+04	1.042e-02	8.013e-06	1.580e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.500e+04	1.042e-02	8.013e-06	1.580e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.510e+04	1.042e-02	8.013e-06	1.580e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.520e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.530e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.540e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.550e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.560e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.570e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.580e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	9.690e-03	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.590e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.053e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.600e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.053e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.610e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.053e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.620e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.053e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.630e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.053e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.640e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.053e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.650e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.053e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.660e+04	1.042e-02	8.013e-06	1.432e-02	1.353e-02	1.053e-02	1.529e-02	1.445e-07	1.657e-13	2.335e-03
1.670e+04	1.042e-02	8.013e-06	1.432e-02	1.353e-02	1.053e-02	1.529e-02	1.445e-07	1.657e-13	2.335e-03
1.680e+04	1.042e-02	8.013e-06	1.432e-02	1.353e-02	1.053e-02	1.529e-02	1.445e-07	1.657e-13	2.335e-03
1.690e+04	1.042e-02	8.013e-06	1.432e-02	1.353e-02	1.053e-02	1.529e-02	1.445e-07	1.657e-13	2.335e-03
1.700e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.710e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.720e+04	1.042e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	1.657e-13	2.335e-03
1.730e+04	1.084e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	9.462e-08	1.657e-13	1.683e-03
1.740e+04	1.084e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	5.310e-13	2.335e-03
1.750e+04	1.084e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	5.310e-13	2.335e-03
1.760e+04	1.084e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	5.310e-13	2.335e-03
1.770e+04	1.084e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	5.310e-13	2.335e-03
1.780e+04	1.084e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	5.310e-13	2.335e-03
1.790e+04	1.084e-02	8.013e-06	1.432e-02	1.419e-02	1.100e-02	1.657e-02	1.445e-07	5.310e-13	2.335e-03
1.800e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.810e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.820e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.830e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.840e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.850e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.860e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.870e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.880e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.890e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.900e+04	1.084e-02	8.013e-06	1.432e-02	1.437e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.910e+04	1.084e-02	8.013e-06	1.432e-02	1.467e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.920e+04	1.084e-02	8.013e-06	1.432e-02	1.467e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
1.930e+04	1.084e-02	8.013e-06	1.432e-02	1.467e-02	1.162e-02	1.665e-02	1.445e-07	5.310e-13	2.335e-03
