n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.300e+04	3.649e-01	-1.606e-01	5.000e-01	5.353e-01	4.058e-01	7.234e-01	9.997e-01	4.317e-01	1.000e+00
1.310e+04	2.693e-01	-1.663e-01	5.000e-01	5.060e-01	2.773e-01	6.862e-01	9.998e-01	3.470e-01	1.000e+00
1.320e+04	4.187e-01	-3.613e-02	5.000e-01	4.977e-01	2.823e-01	6.602e-01	1.000e+00	4.365e-01	1.000e+00
1.330e+04	3.650e-01	-1.504e-01	5.000e-01	4.900e-01	2.887e-01	6.763e-01	1.000e+00	3.895e-01	1.000e+00
1.340e+04	4.227e-01	-9.222e-02	5.000e-01	5.351e-01	2.973e-01	7.214e-01	1.000e+00	2.492e-01	1.000e+00
1.350e+04	2.608e-01	-1.530e-01	5.000e-01	5.007e-01	2.939e-01	7.033e-01	1.000e+00	3.759e-01	1.000e+00
1.360e+04	3.649e-01	-1.674e-01	5.000e-01	5.141e-01	2.979e-01	7.185e-01	1.000e+00	3.744e-01	1.000e+00
1.370e+04	4.187e-01	-8.821e-02	5.000e-01	4.989e-01	2.715e-01	7.198e-01	9.997e-01	1.348e-01	1.000e+00
1.380e+04	2.456e-01	-1.660e-01	5.000e-01	5.352e-01	4.058e-01	7.226e-01	1.000e+00	4.278e-01	1.000e+00
1.390e+04	4.749e-01	-5.288e-05	5.000e-01	5.281e-01	2.793e-01	6.940e-01	1.000e+00	2.914e-01	1.000e+00
