n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.660e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	3.000e-01	1.000e+00
1.670e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	3.000e-01	1.000e+00
1.680e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	2.007e-01	1.000e+00
1.690e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	2.007e-01	1.000e+00
1.700e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	2.007e-01	1.000e+00
1.710e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	2.007e-01	1.000e+00
1.720e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	8.075e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.730e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	8.075e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.740e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	8.075e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.750e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	8.075e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
