n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
7.500e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	9.992e-01
7.600e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	9.992e-01
7.700e+03	5.675e-02	7.090e-03	9.749e-02	3.983e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	9.992e-01
7.800e+03	5.675e-02	7.090e-03	9.749e-02	3.983e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	9.992e-01
7.900e+03	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	9.992e-01
8.000e+03	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.254e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
8.100e+03	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.254e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
8.200e+03	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.772e-01	5.000e-01	6.054e-10	1.000e+00
8.300e+03	5.675e-02	7.090e-03	9.749e-02	3.983e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
8.400e+03	5.675e-02	7.090e-03	9.749e-02	3.983e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
8.500e+03	5.675e-02	7.090e-03	9.749e-02	3.983e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
8.600e+03	5.675e-02	7.090e-03	9.749e-02	3.983e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
8.700e+03	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
8.800e+03	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
