n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.900e+04	2.680e-01	2.463e-01	2.894e-01	5.004e-01	8.368e-02	7.912e-01	4.250e-01	1.953e-01	7.440e-01
1.910e+04	2.657e-01	2.164e-01	2.782e-01	4.697e-01	1.460e-01	6.948e-01	4.250e-01	1.904e-01	7.440e-01
1.920e+04	2.616e-01	2.234e-01	2.753e-01	4.878e-01	1.742e-01	8.850e-01	4.482e-01	2.078e-01	7.618e-01
1.930e+04	2.723e-01	2.217e-01	3.110e-01	4.860e-01	1.782e-01	7.008e-01	4.500e-01	1.928e-01	7.440e-01
1.940e+04	2.715e-01	2.575e-01	2.949e-01	4.975e-01	9.876e-02	7.568e-01	4.482e-01	2.078e-01	7.440e-01
1.950e+04	2.657e-01	2.442e-01	2.849e-01	4.631e-01	1.718e-01	6.910e-01	4.500e-01	2.078e-01	7.941e-01
1.960e+04	2.617e-01	2.479e-01	2.743e-01	5.109e-01	2.041e-01	8.732e-01	5.000e-01	3.305e-01	7.440e-01
1.970e+04	2.616e-01	2.309e-01	2.995e-01	5.128e-01	1.712e-01	6.810e-01	4.250e-01	2.078e-01	7.440e-01
1.980e+04	2.625e-01	2.458e-01	2.893e-01	4.938e-01	1.458e-01	7.217e-01	4.250e-01	1.079e-01	7.440e-01
1.990e+04	2.661e-01	2.477e-01	2.738e-01	4.832e-01	1.680e-01	8.893e-01	5.000e-01	2.078e-01	7.440e-01
2.000e+04	2.661e-01	2.440e-01	2.815e-01	5.183e-01	1.669e-01	8.728e-01	4.482e-01	2.078e-01	7.440e-01
2.010e+04	2.606e-01	1.714e-01	2.734e-01	4.827e-01	1.724e-01	7.504e-01	4.250e-01	1.000e-01	6.500e-01
2.020e+04	2.659e-01	2.261e-01	2.882e-01	4.831e-01	7.632e-02	7.559e-01	4.482e-01	1.459e-01	7.618e-01
2.030e+04	2.661e-01	2.298e-01	3.100e-01	4.833e-01	1.739e-01	7.669e-01	4.482e-01	2.078e-01	7.440e-01
2.040e+04	2.661e-01	2.445e-01	2.853e-01	4.607e-01	1.689e-01	7.961e-01	4.482e-01	2.962e-01	7.440e-01
2.050e+04	2.592e-01	2.380e-01	2.725e-01	4.939e-01	1.679e-01	9.109e-01	4.482e-01	2.506e-01	6.500e-01
2.060e+04	2.661e-01	2.400e-01	2.886e-01	4.977e-01	1.798e-01	6.763e-01	4.862e-01	2.078e-01	7.440e-01
2.070e+04	2.669e-01	2.430e-01	2.893e-01	4.990e-01	1.658e-01	7.636e-01	4.329e-01	2.093e-01	7.440e-01
2.080e+04	2.661e-01	2.602e-01	2.874e-01	5.097e-01	1.772e-01	8.459e-01	4.333e-01	1.121e-01	7.440e-01
2.090e+04	2.628e-01	2.417e-01	2.823e-01	5.002e-01	3.060e-01	7.495e-01	4.362e-01	2.506e-01	7.006e-01
2.100e+04	2.675e-01	2.481e-01	3.009e-01	5.007e-01	1.905e-01	8.613e-01	4.212e-01	3.109e-01	7.440e-01
2.110e+04	2.616e-01	1.460e-01	2.850e-01	5.120e-01	3.178e-01	8.039e-01	4.250e-01	1.894e-01	7.440e-01
2.120e+04	2.607e-01	2.238e-01	2.847e-01	4.975e-01	2.218e-01	7.249e-01	4.500e-01	3.305e-01	7.440e-01
2.130e+04	2.659e-01	2.450e-01	2.849e-01	4.974e-01	3.245e-01	6.882e-01	5.055e-01	3.305e-01	7.618e-01
2.140e+04	2.616e-01	2.159e-01	2.834e-01	5.101e-01	2.871e-01	8.935e-01	5.055e-01	3.305e-01	7.618e-01
2.150e+04	2.628e-01	2.428e-01	2.708e-01	4.722e-01	2.597e-01	7.643e-01	3.780e-01	1.982e-01	7.440e-01
2.160e+04	2.596e-01	1.000e-01	2.730e-01	5.142e-01	3.287e-01	7.375e-01	4.500e-01	3.493e-01	6.500e-01
2.170e+04	2.659e-01	2.518e-01	2.735e-01	5.018e-01	3.149e-01	8.881e-01	5.000e-01	2.078e-01	7.532e-01
2.180e+04	2.628e-01	2.373e-01	2.768e-01	5.116e-01	3.193e-01	8.789e-01	5.055e-01	3.493e-01	7.440e-01
2.190e+04	2.713e-01	2.453e-01	2.849e-01	5.162e-01	3.207e-01	8.757e-01	5.000e-01	2.506e-01	7.440e-01
2.200e+04	2.669e-01	2.515e-01	2.894e-01	4.891e-01	3.316e-01	6.599e-01	4.500e-01	2.506e-01	7.440e-01
2.210e+04	2.715e-01	2.538e-01	3.002e-01	4.524e-01	1.633e-01	6.569e-01	4.500e-01	1.475e-01	7.059e-01
2.220e+04	2.659e-01	1.282e-01	2.889e-01	4.999e-01	1.691e-01	6.873e-01	4.639e-01	2.336e-01	7.440e-01
2.230e+04	2.661e-01	2.613e-01	2.798e-01	4.863e-01	1.646e-01	6.732e-01	4.576e-01	2.506e-01	7.440e-01
2.240e+04	2.607e-01	2.442e-01	2.756e-01	4.675e-01	1.444e-01	6.711e-01	4.500e-01	1.854e-01	7.266e-01
2.250e+04	2.697e-01	2.235e-01	2.894e-01	4.972e-01	3.179e-01	8.187e-01	4.500e-01	3.340e-01	7.440e-01
2.260e+04	2.659e-01	2.219e-01	2.875e-01	4.989e-01	3.109e-01	6.932e-01	4.542e-01	1.116e-01	7.440e-01
2.270e+04	2.661e-01	2.588e-01	2.876e-01	4.790e-01	3.151e-01	6.772e-01	3.780e-01	1.864e-01	7.440e-01
2.280e+04	2.661e-01	2.118e-01	2.871e-01	5.073e-01	3.248e-01	8.805e-01	4.500e-01	2.078e-01	7.440e-01
2.290e+04	2.678e-01	2.569e-01	2.894e-01	5.067e-01	1.740e-01	7.366e-01	4.500e-01	2.289e-01	7.440e-01
2.300e+04	2.648e-01	2.335e-01	2.783e-01	5.072e-01	3.069e-01	8.393e-01	4.500e-01	2.078e-01	7.440e-01
2.310e+04	2.722e-01	2.540e-01	2.894e-01	5.161e-01	3.309e-01	8.843e-01	5.000e-01	2.287e-01	7.529e-01
2.320e+04	2.661e-01	2.302e-01	2.849e-01	4.973e-01	2.958e-01	6.740e-01	4.746e-01	2.078e-01	7.440e-01
2.330e+04	2.504e-01	2.152e-01	2.661e-01	5.007e-01	1.711e-01	6.810e-01	4.500e-01	1.958e-01	7.440e-01
2.340e+04	2.774e-01	2.500e-01	3.100e-01	4.915e-01	1.744e-01	6.961e-01	4.671e-01	2.078e-01	7.440e-01
2.350e+04	2.684e-01	2.497e-01	2.858e-01	5.009e-01	1.763e-01	6.911e-01	4.702e-01	2.506e-01	7.440e-01
2.360e+04	2.654e-01	2.440e-01	2.781e-01	5.239e-01	3.270e-01	8.987e-01	5.000e-01	3.266e-01	7.440e-01
2.370e+04	2.723e-01	2.147e-01	2.993e-01	4.627e-01	1.683e-01	6.906e-01	5.000e-01	2.078e-01	7.440e-01
2.380e+04	2.570e-01	2.309e-01	2.894e-01	4.834e-01	3.040e-01	6.774e-01	4.250e-01	2.000e-01	7.355e-01
2.390e+04	2.654e-01	2.433e-01	2.783e-01	4.966e-01	3.346e-01	7.387e-01	4.618e-01	2.506e-01	7.440e-01
2.400e+04	2.723e-01	2.589e-01	3.100e-01	5.159e-01	3.047e-01	7.906e-01	5.000e-01	3.537e-01	7.618e-01
2.410e+04	2.689e-01	2.613e-01	2.769e-01	4.832e-01	2.333e-01	7.462e-01	4.250e-01	1.603e-01	7.440e-01
2.420e+04	2.608e-01	2.172e-01	2.858e-01	5.145e-01	2.508e-01	6.753e-01	4.542e-01	2.506e-01	7.440e-01
2.430e+04	2.617e-01	2.349e-01	2.849e-01	5.096e-01	1.814e-01	8.170e-01	4.250e-01	2.380e-01	7.440e-01
2.440e+04	2.659e-01	2.539e-01	2.876e-01	5.129e-01	2.167e-01	7.287e-01	4.518e-01	1.521e-01	7.059e-01
2.450e+04	2.643e-01	2.538e-01	2.728e-01	4.985e-01	1.873e-01	6.570e-01	5.000e-01	2.078e-01	7.440e-01
2.460e+04	2.638e-01	2.219e-01	2.728e-01	5.003e-01	1.648e-01	6.812e-01	4.500e-01	8.421e-02	7.440e-01
2.470e+04	2.659e-01	2.465e-01	2.849e-01	4.969e-01	1.709e-01	6.973e-01	4.500e-01	2.652e-01	7.440e-01
2.480e+04	2.653e-01	2.447e-01	2.780e-01	4.783e-01	2.302e-01	8.379e-01	4.500e-01	2.078e-01	7.618e-01
2.490e+04	2.710e-01	2.169e-01	2.889e-01	5.030e-01	2.046e-01	6.756e-01	4.500e-01	2.506e-01	7.618e-01
2.500e+04	2.659e-01	2.453e-01	2.849e-01	5.103e-01	1.741e-01	6.699e-01	4.500e-01	2.504e-01	7.618e-01
