n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.000e+04	5.846e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.419e-01
1.010e+04	5.846e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.419e-01
1.020e+04	5.846e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.410e-01
1.030e+04	5.846e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.410e-01
1.040e+04	5.846e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.410e-01
1.050e+04	5.846e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.426e-01
1.060e+04	5.846e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.426e-01
1.070e+04	5.846e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.500e-01
1.080e+04	5.636e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.500e-01
1.090e+04	5.636e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.500e-01
1.100e+04	5.636e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.447e-02	2.165e-01	1.639e-02	2.500e-01
1.110e+04	5.636e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.165e-01	1.639e-02	2.500e-01
1.120e+04	5.636e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.165e-01	1.639e-02	2.500e-01
1.130e+04	5.636e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.132e-01	1.114e-02	2.269e-01
1.140e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.132e-01	1.114e-02	2.269e-01
1.150e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.132e-01	1.114e-02	2.269e-01
1.160e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.132e-01	1.114e-02	2.269e-01
1.170e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.132e-01	1.114e-02	2.269e-01
1.180e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.132e-01	1.114e-02	2.269e-01
1.190e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.107e-01	1.114e-02	2.269e-01
1.200e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.107e-01	1.114e-02	2.269e-01
1.210e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.107e-01	1.114e-02	2.269e-01
1.220e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.107e-01	1.114e-02	2.269e-01
1.230e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.504e-02	2.107e-01	1.420e-02	2.269e-01
1.240e+04	5.359e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	2.504e-02	2.107e-01	1.420e-02	2.269e-01
1.250e+04	5.359e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	2.504e-02	2.107e-01	1.420e-02	2.269e-01
1.260e+04	5.359e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	2.504e-02	2.107e-01	1.420e-02	2.269e-01
1.270e+04	5.359e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	2.504e-02	2.107e-01	1.114e-02	2.269e-01
1.280e+04	5.359e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	2.504e-02	2.107e-01	1.114e-02	2.269e-01
1.290e+04	5.359e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	2.504e-02	2.107e-01	1.114e-02	2.269e-01
1.300e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.447e-02	2.107e-01	1.114e-02	2.269e-01
1.310e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.447e-02	2.107e-01	1.114e-02	2.269e-01
1.320e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	1.114e-02	2.269e-01
1.330e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.269e-01
1.340e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.269e-01
1.350e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.269e-01
1.360e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.269e-01
1.370e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.269e-01
1.380e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.500e-01
1.390e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.500e-01
1.400e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.500e-01
1.410e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	2.241e-02	2.075e-01	5.978e-03	2.500e-01
1.420e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	5.978e-03	2.500e-01
1.430e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	5.978e-03	2.500e-01
1.440e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	5.978e-03	2.500e-01
1.450e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.460e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.470e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.480e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.490e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.500e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.510e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.520e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.530e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.540e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.550e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.500e-01
1.560e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.555e-01
1.570e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.075e-01	2.059e-03	2.555e-01
1.580e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.165e-01	2.059e-03	2.567e-01
1.590e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.164e-01	2.059e-03	2.500e-01
1.600e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.164e-01	5.978e-03	2.500e-01
1.610e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.164e-01	5.978e-03	2.500e-01
1.620e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.164e-01	5.978e-03	2.500e-01
1.630e+04	5.359e-02	3.696e-02	7.593e-02	1.756e-02	1.257e-02	1.966e-02	2.164e-01	5.978e-03	2.500e-01
1.640e+04	5.636e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	1.966e-02	2.164e-01	5.978e-03	2.500e-01
1.650e+04	5.636e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	1.966e-02	2.164e-01	2.059e-03	2.500e-01
1.660e+04	5.636e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	1.966e-02	2.164e-01	2.059e-03	2.500e-01
1.670e+04	5.636e-02	3.696e-02	7.593e-02	1.789e-02	1.257e-02	1.966e-02	2.164e-01	2.059e-03	2.500e-01
1.680e+04	5.846e-02	3.697e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.164e-01	2.059e-03	2.500e-01
1.690e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.164e-01	2.059e-03	2.343e-01
1.700e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.164e-01	2.059e-03	2.343e-01
1.710e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.164e-01	2.059e-03	2.343e-01
1.720e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.075e-01	2.059e-03	2.302e-01
1.730e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.075e-01	2.059e-03	2.302e-01
