n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.080e+04	2.599e-01	2.183e-01	2.670e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	3.452e-01	8.423e-01
1.090e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	3.452e-01	5.025e-01
1.100e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	3.452e-01	5.025e-01
1.110e+04	2.575e-01	2.112e-01	2.670e-01	5.661e-01	3.246e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.120e+04	2.575e-01	2.112e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	5.960e-02	5.025e-01
1.130e+04	2.575e-01	2.112e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	8.423e-01
1.140e+04	2.575e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.150e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.160e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.170e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.180e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.190e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.200e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.210e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.220e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	5.025e-01
1.230e+04	2.599e-01	2.183e-01	2.670e-01	5.661e-01	2.200e-01	8.184e-01	5.000e-01	3.452e-01	6.189e-01
1.240e+04	2.599e-01	2.183e-01	2.670e-01	5.690e-01	3.246e-01	8.184e-01	5.000e-01	5.960e-02	5.025e-01
1.250e+04	2.599e-01	2.183e-01	2.670e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	5.960e-02	5.025e-01
1.260e+04	2.613e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	5.960e-02	5.025e-01
1.270e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	5.960e-02	8.423e-01
1.280e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	5.960e-02	5.025e-01
1.290e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	5.960e-02	5.025e-01
1.300e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.528e-01	8.184e-01	5.000e-01	5.960e-02	5.025e-01
1.310e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	5.960e-02	5.025e-01
1.320e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.528e-01	8.184e-01	5.000e-01	4.985e-01	8.423e-01
1.330e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.528e-01	8.184e-01	5.000e-01	4.985e-01	8.423e-01
1.340e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	4.998e-01	9.855e-01
1.350e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	4.985e-01	5.025e-01
1.360e+04	2.575e-01	2.112e-01	2.670e-01	6.396e-01	3.246e-01	8.184e-01	5.000e-01	4.985e-01	5.025e-01
