n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
5.800e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	9.753e-03	1.629e-02	1.444e-06	9.186e-09	2.371e-03
5.900e+03	1.366e-02	8.103e-03	1.964e-02	1.363e-02	8.871e-03	1.563e-02	1.444e-06	9.186e-09	2.371e-03
6.000e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.563e-02	4.800e-06	9.186e-09	1.972e-02
6.100e+03	1.366e-02	8.103e-03	1.964e-02	1.363e-02	8.871e-03	1.629e-02	1.444e-06	2.239e-09	1.972e-02
6.200e+03	1.366e-02	8.103e-03	1.964e-02	1.363e-02	8.871e-03	1.629e-02	1.010e-06	5.484e-09	8.822e-03
6.300e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.871e-03	1.629e-02	1.010e-06	5.484e-09	8.822e-03
6.400e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.871e-03	1.629e-02	1.010e-06	5.484e-09	8.822e-03
6.500e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.734e-02	1.010e-06	5.484e-09	8.822e-03
6.600e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.734e-02	1.010e-06	5.484e-09	8.822e-03
6.700e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.871e-03	1.734e-02	1.010e-06	5.484e-09	8.822e-03
6.800e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
6.900e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.000e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.100e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.200e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.300e+03	1.366e-02	8.103e-03	1.964e-02	1.306e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.400e+03	1.366e-02	8.103e-03	1.964e-02	1.306e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.500e+03	1.366e-02	8.103e-03	1.964e-02	1.306e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
