n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.230e+04	1.048e-01	5.296e-02	1.276e-01	1.704e-02	1.310e-02	1.893e-02	1.869e-02	5.505e-06	4.000e-01
1.240e+04	1.048e-01	5.296e-02	1.276e-01	1.704e-02	1.310e-02	1.893e-02	1.869e-02	5.505e-06	4.000e-01
1.250e+04	1.048e-01	5.296e-02	1.276e-01	1.704e-02	1.310e-02	1.893e-02	1.869e-02	5.505e-06	4.000e-01
1.260e+04	1.048e-01	5.296e-02	1.276e-01	1.704e-02	1.310e-02	1.893e-02	1.869e-02	5.505e-06	4.000e-01
1.270e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.869e-02	5.505e-06	4.000e-01
1.280e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.417e-02	5.505e-06	4.000e-01
1.290e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.417e-02	5.505e-06	4.000e-01
1.300e+04	1.048e-01	5.296e-02	1.358e-01	1.704e-02	1.310e-02	1.893e-02	1.417e-02	5.505e-06	4.000e-01
1.310e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.417e-02	5.505e-06	4.000e-01
1.320e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.417e-02	5.505e-06	4.000e-01
1.330e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.340e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.350e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.360e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.370e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.380e+04	1.048e-01	5.296e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.390e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.400e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.410e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.420e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.389e-02	1.453e-06	4.000e-01
1.430e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.440e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.450e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.460e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.470e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.480e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.490e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.500e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.510e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.520e+04	9.835e-02	5.115e-02	1.335e-01	1.704e-02	1.310e-02	1.893e-02	1.378e-02	4.667e-07	2.873e-01
1.530e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.873e-01
1.540e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.550e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.560e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.570e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.580e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.590e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.600e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.610e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.620e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.630e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.640e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.650e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.660e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.670e+04	9.835e-02	5.115e-02	1.335e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	4.667e-07	2.421e-01
1.680e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.141e-02	3.896e-07	2.421e-01
1.690e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.141e-02	3.896e-07	2.421e-01
1.700e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.141e-02	3.896e-07	2.421e-01
1.710e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.141e-02	3.896e-07	2.421e-01
1.720e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.141e-02	3.896e-07	2.421e-01
1.730e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.141e-02	3.896e-07	2.421e-01
1.740e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.141e-02	3.896e-07	2.421e-01
1.750e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.760e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.770e+04	9.397e-02	5.115e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.780e+04	9.397e-02	5.296e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.790e+04	9.397e-02	5.296e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.800e+04	9.397e-02	5.296e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.810e+04	9.397e-02	5.296e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.820e+04	9.397e-02	5.296e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.830e+04	9.397e-02	5.296e-02	1.276e-01	1.731e-02	1.479e-02	1.895e-02	1.378e-02	3.896e-07	2.421e-01
1.840e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	1.378e-02	3.896e-07	2.421e-01
1.850e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	1.141e-02	3.896e-07	2.421e-01
1.860e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	1.141e-02	3.896e-07	2.421e-01
1.870e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	1.141e-02	3.896e-07	2.421e-01
1.880e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	1.141e-02	3.896e-07	2.421e-01
1.890e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	1.141e-02	3.896e-07	2.421e-01
1.900e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	7.315e-03	3.780e-07	2.421e-01
1.910e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	7.315e-03	3.780e-07	2.421e-01
1.920e+04	9.037e-02	5.115e-02	1.231e-01	1.731e-02	1.479e-02	1.899e-02	7.315e-03	3.780e-07	2.421e-01
1.930e+04	8.789e-02	5.115e-02	1.216e-01	1.731e-02	1.479e-02	1.899e-02	7.315e-03	3.780e-07	2.421e-01
