n.evals.q.1.0.	xor._.hebbian.network.best.quality.increase	xor._.hebbian.network.best.quality.increase.min	xor._.hebbian.network.best.quality.increase.max	xor._.hebbian.synapse.best.quality.increase	xor._.hebbian.synapse.best.quality.increase.min	xor._.hebbian.synapse.best.quality.increase.max	xor._.freeForm.best.quality.increase	xor._.freeForm.best.quality.increase.min	xor._.freeForm.best.quality.increase.max
1.950e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.960e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.970e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.980e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.990e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
2.000e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.484e-01
2.010e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.484e-01
2.020e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.484e-01
2.030e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.747e-01
2.040e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.747e-01
2.050e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.747e-01
2.060e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.747e-01
2.070e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.747e-01
2.080e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.747e-01
2.090e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.042e-01	3.747e-01
2.100e+04	4.055e-01	1.922e-01	4.993e-01	1.510e-01	6.082e-02	4.065e-01	1.921e-01	1.042e-01	3.747e-01
2.110e+04	4.055e-01	1.922e-01	4.993e-01	1.510e-01	6.082e-02	4.065e-01	1.921e-01	1.042e-01	3.747e-01
2.120e+04	4.055e-01	1.922e-01	4.993e-01	1.510e-01	6.082e-02	4.065e-01	1.921e-01	1.042e-01	3.747e-01
2.130e+04	4.055e-01	1.922e-01	4.993e-01	1.139e-01	5.599e-02	4.065e-01	1.921e-01	1.042e-01	3.747e-01
2.140e+04	4.055e-01	1.922e-01	4.993e-01	1.139e-01	6.082e-02	4.065e-01	1.921e-01	1.042e-01	3.747e-01
2.150e+04	4.055e-01	1.922e-01	4.993e-01	1.139e-01	6.082e-02	4.065e-01	1.921e-01	1.042e-01	3.747e-01
2.160e+04	4.055e-01	1.922e-01	4.993e-01	1.139e-01	6.082e-02	4.065e-01	1.921e-01	1.042e-01	3.747e-01
2.170e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.180e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.190e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.200e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.210e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.220e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.230e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.240e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.250e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.260e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.270e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.280e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.082e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.290e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.244e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.300e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.244e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.310e+04	4.055e-01	1.922e-01	4.993e-01	1.074e-01	6.244e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.320e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.330e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.340e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.350e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.360e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.370e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.380e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.390e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.400e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.410e+04	4.055e-01	1.922e-01	4.993e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.420e+04	4.055e-01	1.922e-01	5.001e-01	7.653e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.430e+04	4.055e-01	1.922e-01	5.001e-01	7.733e-02	6.037e-02	3.303e-01	1.921e-01	1.042e-01	3.747e-01
2.440e+04	4.055e-01	1.922e-01	5.001e-01	7.653e-02	5.599e-02	3.123e-01	1.921e-01	1.042e-01	3.747e-01
2.450e+04	4.055e-01	1.922e-01	5.001e-01	7.653e-02	5.599e-02	3.123e-01	1.921e-01	1.042e-01	3.747e-01
2.460e+04	4.055e-01	1.922e-01	5.001e-01	7.653e-02	5.599e-02	3.123e-01	1.921e-01	1.042e-01	3.747e-01
2.470e+04	4.055e-01	1.922e-01	5.001e-01	7.653e-02	5.599e-02	3.123e-01	1.921e-01	1.042e-01	3.747e-01
2.480e+04	4.055e-01	1.922e-01	5.001e-01	7.653e-02	5.599e-02	3.123e-01	1.921e-01	1.042e-01	3.747e-01
2.490e+04	4.055e-01	1.922e-01	5.001e-01	7.653e-02	5.599e-02	3.123e-01	1.921e-01	1.042e-01	3.747e-01
2.500e+04	4.055e-01	1.922e-01	5.001e-01	7.653e-02	5.599e-02	3.123e-01	1.921e-01	1.042e-01	3.747e-01
