n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
1.740e+04	5.104e-01	7.947e-02	9.950e-01	1.975e-01	8.326e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.750e+04	5.104e-01	7.947e-02	9.950e-01	1.975e-01	8.326e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.760e+04	5.104e-01	7.947e-02	9.950e-01	1.975e-01	8.326e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.770e+04	5.104e-01	7.947e-02	9.950e-01	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	5.821e-01
1.780e+04	5.104e-01	7.947e-02	9.950e-01	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	5.821e-01
1.790e+04	5.104e-01	7.947e-02	9.950e-01	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	5.821e-01
1.800e+04	5.104e-01	7.947e-02	9.950e-01	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	5.821e-01
1.810e+04	5.104e-01	7.947e-02	9.950e-01	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	5.821e-01
1.820e+04	5.104e-01	7.947e-02	9.950e-01	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	5.821e-01
1.830e+04	5.104e-01	7.947e-02	9.950e-01	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	5.821e-01
1.840e+04	5.104e-01	7.947e-02	1.013e+00	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	5.821e-01
1.850e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	4.452e-01
1.860e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.326e-02	4.522e-01	1.858e-01	1.446e-01	4.452e-01
1.870e+04	4.842e-01	7.474e-02	1.013e+00	1.912e-01	8.326e-02	4.522e-01	1.811e-01	1.364e-01	3.683e-01
