n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
1.380e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	2.434e-01	1.539e-01	5.588e-01
1.390e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	2.434e-01	1.539e-01	5.588e-01
1.400e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	2.100e-01	1.498e-01	4.535e-01
1.410e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	2.100e-01	1.498e-01	4.535e-01
1.420e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.430e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.440e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.450e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.460e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.470e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.480e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.490e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.500e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.510e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.520e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.530e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.540e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.550e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.560e+04	4.570e-01	3.027e-01	5.414e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	4.535e-01
1.570e+04	4.966e-01	3.027e-01	5.459e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.580e+04	4.966e-01	3.027e-01	5.459e-01	2.215e-01	7.134e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.590e+04	4.966e-01	3.027e-01	5.459e-01	2.183e-01	6.487e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.600e+04	4.966e-01	3.027e-01	5.459e-01	1.903e-01	6.487e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.610e+04	4.966e-01	3.027e-01	5.459e-01	1.903e-01	6.487e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.620e+04	4.862e-01	3.027e-01	5.414e-01	1.903e-01	6.487e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.630e+04	4.862e-01	3.027e-01	5.414e-01	1.903e-01	6.487e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.640e+04	4.862e-01	3.027e-01	5.414e-01	1.903e-01	6.487e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.650e+04	4.862e-01	3.027e-01	5.414e-01	1.903e-01	6.487e-02	3.861e-01	1.947e-01	1.468e-01	3.801e-01
1.660e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.947e-01	1.468e-01	3.801e-01
1.670e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.947e-01	1.468e-01	3.801e-01
1.680e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.947e-01	1.468e-01	3.801e-01
1.690e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.947e-01	1.468e-01	3.801e-01
1.700e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.947e-01	1.468e-01	3.801e-01
1.710e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.947e-01	1.468e-01	3.801e-01
1.720e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.730e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.740e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.750e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.760e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.770e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.780e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.790e+04	4.862e-01	3.027e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.800e+04	4.862e-01	3.143e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.810e+04	4.862e-01	3.143e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.820e+04	4.862e-01	3.143e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
1.830e+04	4.862e-01	3.143e-01	5.414e-01	1.675e-01	6.487e-02	3.644e-01	1.943e-01	1.429e-01	3.801e-01
