n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.150e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	1.011e-06	2.304e-15	1.725e-02
1.160e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	4.854e-07	1.266e-15	1.998e-03
1.170e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	4.854e-07	1.266e-15	1.998e-03
1.180e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	4.854e-07	1.266e-15	1.998e-03
1.190e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.688e-02	4.854e-07	1.266e-15	1.998e-03
1.200e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.688e-02	4.854e-07	1.266e-15	1.998e-03
1.210e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.688e-02	4.854e-07	1.266e-15	1.998e-03
1.220e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.688e-02	4.854e-07	1.266e-15	1.998e-03
1.230e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	4.854e-07	1.266e-15	1.998e-03
1.240e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.701e-02	4.854e-07	1.266e-15	1.998e-03
1.250e+04	8.461e-03	2.629e-04	1.488e-02	1.344e-02	9.860e-03	1.701e-02	4.854e-07	1.266e-15	1.998e-03
1.260e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.854e-07	1.266e-15	1.998e-03
1.270e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.854e-07	1.266e-15	1.998e-03
1.280e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.854e-07	1.266e-15	1.998e-03
1.290e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.854e-07	1.266e-15	1.404e-03
1.300e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.854e-07	1.266e-15	1.404e-03
1.310e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.854e-07	1.266e-15	1.404e-03
1.320e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.854e-07	1.266e-15	1.404e-03
1.330e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.854e-07	1.266e-15	1.404e-03
1.340e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.350e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.360e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.370e+04	5.102e-03	2.629e-04	1.427e-02	1.417e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.380e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.853e-05
1.390e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.853e-05
1.400e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.410e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.420e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.430e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.440e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.450e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.460e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.470e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.480e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.490e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.500e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.510e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.520e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.530e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.540e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.550e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.560e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	4.606e-07	1.266e-15	5.853e-05
1.570e+04	5.074e-03	6.728e-05	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.580e+04	5.074e-03	6.728e-05	1.427e-02	1.388e-02	1.049e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.590e+04	5.074e-03	6.728e-05	1.427e-02	1.344e-02	1.040e-02	1.769e-02	1.044e-07	1.266e-15	5.358e-05
1.600e+04	5.074e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.610e+04	5.074e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.620e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.630e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.640e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.650e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.660e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.670e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.680e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.690e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.700e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.710e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.720e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.730e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.740e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.750e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.760e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.770e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.780e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.790e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.800e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.358e-05
1.810e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.853e-05
1.820e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.853e-05
1.830e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.853e-05
1.840e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	1.044e-07	1.266e-15	5.853e-05
