n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.500e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.510e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.520e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.530e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.540e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.550e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.560e+04	1.700e-01	6.632e-02	2.921e-01	2.157e-01	1.271e-02	5.178e-01	9.809e-01	2.015e-02	1.000e+00
1.570e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.580e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.590e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.600e+04	1.700e-01	6.632e-02	2.921e-01	2.157e-01	1.271e-02	5.913e-01	9.975e-01	1.304e-01	1.000e+00
1.610e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.620e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	9.809e-01	2.015e-02	1.000e+00
1.630e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	8.679e-01	2.015e-02	1.000e+00
1.640e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	8.679e-01	2.015e-02	1.000e+00
1.650e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	8.679e-01	1.304e-01	1.000e+00
1.660e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	8.679e-01	1.304e-01	1.000e+00
1.670e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	9.975e-01	1.304e-01	1.000e+00
1.680e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	8.679e-01	2.015e-02	1.000e+00
1.690e+04	1.700e-01	6.632e-02	2.921e-01	2.769e-01	1.271e-02	5.913e-01	8.679e-01	2.015e-02	1.000e+00
