n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
1.040e+04	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.533e-01	7.781e-01	5.699e-01	1.585e-01	6.678e-01
1.050e+04	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.533e-01	7.781e-01	5.699e-01	1.585e-01	6.678e-01
1.060e+04	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.533e-01	7.781e-01	5.699e-01	1.585e-01	6.678e-01
1.070e+04	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.533e-01	7.781e-01	5.699e-01	1.585e-01	6.678e-01
1.080e+04	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.533e-01	7.781e-01	5.699e-01	1.585e-01	6.678e-01
1.090e+04	2.821e-01	2.740e-01	2.904e-01	5.919e-01	5.533e-01	7.781e-01	5.370e-01	1.585e-01	6.678e-01
1.100e+04	2.821e-01	2.740e-01	2.904e-01	5.806e-01	5.533e-01	7.578e-01	5.293e-01	1.585e-01	6.678e-01
1.110e+04	2.821e-01	2.740e-01	2.904e-01	5.806e-01	5.533e-01	7.578e-01	5.293e-01	1.585e-01	6.678e-01
1.120e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	5.370e-01	1.585e-01	7.080e-01
1.130e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	5.293e-01	1.585e-01	7.080e-01
1.140e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	5.370e-01	1.585e-01	7.080e-01
1.150e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	5.293e-01	1.585e-01	7.080e-01
1.160e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	4.330e-01	1.585e-01	7.080e-01
1.170e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	5.293e-01	1.585e-01	7.080e-01
1.180e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	5.293e-01	1.585e-01	7.547e-01
1.190e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	5.293e-01	1.585e-01	7.547e-01
1.200e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	5.293e-01	1.585e-01	6.678e-01
1.210e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	4.330e-01	1.585e-01	6.512e-01
1.220e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.514e-01	1.563e-01	6.266e-01
1.230e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.478e-01	1.563e-01	6.250e-01
1.240e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.478e-01	1.563e-01	6.250e-01
1.250e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	6.250e-01
1.260e+04	2.788e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	6.250e-01
1.270e+04	2.821e-01	2.740e-01	2.949e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	6.250e-01
1.280e+04	2.821e-01	2.740e-01	2.949e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	6.266e-01
1.290e+04	2.821e-01	2.740e-01	2.949e-01	5.800e-01	5.485e-01	5.981e-01	3.514e-01	1.563e-01	6.266e-01
1.300e+04	2.821e-01	2.740e-01	2.949e-01	5.800e-01	5.485e-01	5.981e-01	3.514e-01	1.563e-01	6.266e-01
1.310e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.514e-01	1.563e-01	6.266e-01
1.320e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	6.250e-01
1.330e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.946e-01
1.340e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.946e-01
1.350e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.427e-01	5.682e-01
1.360e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.427e-01	5.682e-01
1.370e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.427e-01	5.682e-01
1.380e+04	2.821e-01	2.740e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.250e-01	1.427e-01	5.682e-01
1.390e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.250e-01	1.427e-01	5.682e-01
1.400e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.250e-01	1.427e-01	5.682e-01
1.410e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.250e-01	1.427e-01	5.682e-01
1.420e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.250e-01	1.427e-01	5.682e-01
1.430e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.440e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.450e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.460e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.470e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.480e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.490e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.500e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.510e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.520e+04	2.821e-01	2.722e-01	2.924e-01	5.800e-01	5.485e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.530e+04	2.821e-01	2.722e-01	2.924e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.540e+04	2.821e-01	2.722e-01	2.924e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.550e+04	2.821e-01	2.722e-01	2.924e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.977e-01
1.560e+04	2.821e-01	2.722e-01	2.924e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
1.570e+04	2.821e-01	2.722e-01	2.924e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
1.580e+04	2.835e-01	2.722e-01	2.949e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
1.590e+04	2.835e-01	2.722e-01	2.949e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
1.600e+04	2.835e-01	2.722e-01	2.949e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
1.610e+04	2.841e-01	2.722e-01	3.001e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
