problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→final;best→quality→increase;best→quality→consistency
train;hebbian+synapse+random;10;[8, 8, 8];134;26700;13400;1.60143e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.38796e+02;-7.35210e-01;1.78251e+02
train;hebbian+synapse+random;8;[8, 8, 8];135;26900;13500;1.60534e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.79384e+02;3.88654e-01;2.43004e+02
train;hebbian+synapse+random;1;[8, 8, 8];136;27100;13600;1.61679e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.52794e+02;1.32287e+02;1.20481e+02
train;hebbian+synapse+random;3;[8, 8, 8];136;27100;13600;1.61333e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.71865e+02;9.04360e+01;4.58200e+01
train;hebbian+synapse+random;2;[8, 8, 8];136;27100;13600;1.61592e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.06547e+02;1.92506e+02;-2.27592e+01
train;hebbian+synapse+random;7;[8, 8, 8];136;27100;13600;1.61195e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.67874e+02;-1.12499e+02;2.22089e+02
train;hebbian+synapse+random;9;[8, 8, 8];135;26900;13500;1.60909e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.01570e+02;-2.58417e-01;2.71786e+02
train;hebbian+synapse+random;5;[8, 8, 8];136;27100;13600;1.61506e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.74303e+02;-4.88699e+01;2.35986e+02
train;hebbian+synapse+random;4;[8, 8, 8];136;27100;13600;1.61690e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.64304e+02;-2.18019e+02;2.23774e+02
train;hebbian+synapse+random;10;[8, 8, 8];135;26900;13500;1.61363e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.34276e+02;-6.32614e+01;2.22129e+02
train;hebbian+synapse+random;6;[8, 8, 8];136;27100;13600;1.61758e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.68049e+02;-1.74190e+00;1.18243e+02
train;hebbian+synapse+random;8;[8, 8, 8];136;27100;13600;1.61683e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.61381e+02;8.87819e+01;2.67975e+02
train;hebbian+synapse+random;1;[8, 8, 8];137;27300;13700;1.62884e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.48047e+02;-6.77353e-01;1.17458e+02
train;hebbian+synapse+random;3;[8, 8, 8];137;27300;13700;1.62641e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.77800e+02;-1.31740e+02;3.73948e+02
train;hebbian+synapse+random;2;[8, 8, 8];137;27300;13700;1.62799e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.77805e+02;1.24343e+02;2.40510e+02
train;hebbian+synapse+random;7;[8, 8, 8];137;27300;13700;1.62314e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.89291e+02;1.99907e+00;2.81769e+02
train;hebbian+synapse+random;9;[8, 8, 8];136;27100;13600;1.62308e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.67808e+02;1.23755e+02;1.13020e+02
train;hebbian+synapse+random;5;[8, 8, 8];137;27300;13700;1.62905e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.01795e+02;-7.32454e+01;1.78999e+02
train;hebbian+synapse+random;4;[8, 8, 8];137;27300;13700;1.63212e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.69555e+02;2.09162e+02;1.85958e+01
train;hebbian+synapse+random;10;[8, 8, 8];136;27100;13600;1.62671e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.44437e+02;1.73276e+01;2.23149e+02
train;hebbian+synapse+random;6;[8, 8, 8];137;27300;13700;1.63200e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.69558e+02;5.32327e+01;1.15267e+02
train;hebbian+synapse+random;8;[8, 8, 8];137;27300;13700;1.63094e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.82978e+02;3.51825e+00;2.53279e+02
train;hebbian+synapse+random;1;[8, 8, 8];138;27500;13800;1.64251e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.31691e+02;-9.75102e+01;2.20044e+02
train;hebbian+synapse+random;3;[8, 8, 8];138;27500;13800;1.63937e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.83797e+02;1.55376e+00;1.29283e+02
train;hebbian+synapse+random;2;[8, 8, 8];138;27500;13800;1.64125e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.65789e+02;6.00820e+01;1.65268e+02
train;hebbian+synapse+random;7;[8, 8, 8];138;27500;13800;1.63668e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.72301e+02;1.23917e+02;1.17266e+02
train;hebbian+synapse+random;9;[8, 8, 8];137;27300;13700;1.63457e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.69047e+02;-5.00127e+00;2.41756e+02
train;hebbian+synapse+random;5;[8, 8, 8];138;27500;13800;1.64113e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.64292e+02;-1.07005e+02;2.31518e+02
train;hebbian+synapse+random;10;[8, 8, 8];137;27300;13700;1.63798e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.38314e+02;-1.53931e+00;4.79493e+00
train;hebbian+synapse+random;4;[8, 8, 8];138;27500;13800;1.64412e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.76293e+02;-1.19883e+02;2.52469e+02
train;hebbian+synapse+random;6;[8, 8, 8];138;27500;13800;1.64518e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.13803e+02;-1.07521e+01;-3.82529e+01
train;hebbian+synapse+random;8;[8, 8, 8];138;27500;13800;1.64348e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.78799e+02;-1.13375e+02;2.35506e+02
train;hebbian+synapse+random;1;[8, 8, 8];139;27700;13900;1.65493e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;1.73604e+02;-1.73609e+00;4.18551e+01
train;hebbian+synapse+random;3;[8, 8, 8];139;27700;13900;1.65150e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.27616e+02;-1.65556e+01;7.55757e+01
train;hebbian+synapse+random;2;[8, 8, 8];139;27700;13900;1.65371e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.60550e+02;3.23626e+00;3.34776e+02
train;hebbian+synapse+random;7;[8, 8, 8];139;27700;13900;1.64870e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.61038e+02;2.67610e+00;1.91929e+00
train;hebbian+synapse+random;9;[8, 8, 8];138;27500;13800;1.64718e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.71548e+02;-1.21780e+02;1.29268e+02
train;hebbian+synapse+random;5;[8, 8, 8];139;27700;13900;1.65271e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.63300e+02;-1.23990e+02;2.41004e+02
train;hebbian+synapse+random;10;[8, 8, 8];138;27500;13800;1.64933e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.38817e+02;-1.37071e+02;2.02115e+02
train;hebbian+synapse+random;4;[8, 8, 8];139;27700;13900;1.65663e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.64320e+02;1.64011e+02;-6.97501e+01
train;hebbian+synapse+random;6;[8, 8, 8];139;27700;13900;1.65602e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.48805e+02;5.43044e+01;1.12757e+02
train;hebbian+synapse+random;8;[8, 8, 8];139;27700;13900;1.65480e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.82809e+02;4.34766e+00;1.20760e+02
train;hebbian+synapse+random;1;[8, 8, 8];140;27900;14000;1.66640e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.48893e+02;-1.09536e+02;1.17391e+02
train;hebbian+synapse+random;3;[8, 8, 8];140;27900;14000;1.66343e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.85521e+02;-2.31805e+00;1.32551e+02
train;hebbian+synapse+random;2;[8, 8, 8];140;27900;14000;1.66643e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.60051e+02;1.25240e+02;1.01516e+02
train;hebbian+synapse+random;7;[8, 8, 8];140;27900;14000;1.66114e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.75797e+02;-9.80021e+01;2.47266e+02
train;hebbian+synapse+random;9;[8, 8, 8];139;27700;13900;1.65857e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.52049e+02;-1.16248e+02;3.46760e+02
train;hebbian+synapse+random;5;[8, 8, 8];140;27900;14000;1.66472e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.67306e+02;-6.32492e+01;2.46261e+02
train;hebbian+synapse+random;10;[8, 8, 8];139;27700;13900;1.66132e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.43297e+02;-1.43379e+00;1.18937e+02
train;hebbian+synapse+random;4;[8, 8, 8];140;27900;14000;1.66934e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.70803e+02;1.25232e+02;1.10502e+02
train;hebbian+synapse+random;6;[8, 8, 8];140;27900;14000;1.66747e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.77554e+02;-8.49957e+01;2.37252e+02
train;hebbian+synapse+random;8;[8, 8, 8];140;27900;14000;1.66666e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.80550e+02;1.04262e+00;1.19082e+02
train;hebbian+synapse+random;1;[8, 8, 8];141;28100;14100;1.67936e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.42539e+02;-1.31461e+02;2.43719e+02
train;hebbian+synapse+random;3;[8, 8, 8];141;28100;14100;1.67498e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.82298e+02;-1.08752e+02;2.35259e+02
train;hebbian+synapse+random;2;[8, 8, 8];141;28100;14100;1.67720e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.41298e+02;-1.39495e+01;1.07966e+02
train;hebbian+synapse+random;7;[8, 8, 8];141;28100;14100;1.67295e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.01799e+02;-1.88497e+00;2.95012e+02
train;hebbian+synapse+random;9;[8, 8, 8];140;27900;14000;1.67060e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.71298e+02;1.25762e+02;2.38770e+02
train;hebbian+synapse+random;5;[8, 8, 8];141;28100;14100;1.67686e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.40297e+02;-2.42765e+02;2.32010e+02
train;hebbian+synapse+random;10;[8, 8, 8];140;27900;14000;1.67364e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.58554e+02;1.25276e+02;3.50163e+00
train;hebbian+synapse+random;4;[8, 8, 8];141;28100;14100;1.68061e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.69300e+02;3.13454e+01;1.85738e+02
train;hebbian+synapse+random;6;[8, 8, 8];141;28100;14100;1.67924e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.66054e+02;1.13496e+02;1.24754e+02
train;hebbian+synapse+random;8;[8, 8, 8];141;28100;14100;1.67865e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.89546e+02;-3.74958e+00;3.71021e+02
train;hebbian+synapse+random;1;[8, 8, 8];142;28300;14200;1.69068e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.47789e+02;-7.18840e-01;1.14979e+02
train;hebbian+synapse+random;3;[8, 8, 8];142;28300;14200;1.68722e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.79047e+02;-1.19052e+02;1.26501e+02
train;hebbian+synapse+random;2;[8, 8, 8];142;28300;14200;1.68936e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.72797e+02;-2.34037e+02;2.36030e+02
train;hebbian+synapse+random;7;[8, 8, 8];142;28300;14200;1.68580e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.60685e+02;2.54639e+01;-1.91923e-01
train;hebbian+synapse+random;9;[8, 8, 8];141;28100;14100;1.68294e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.36294e+02;-1.17212e+02;2.25246e+02
train;hebbian+synapse+random;5;[8, 8, 8];142;28300;14200;1.68882e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.65791e+02;6.16591e+00;1.26248e+02
train;hebbian+synapse+random;10;[8, 8, 8];141;28100;14100;1.68527e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.37049e+02;2.43275e+02;7.57535e+01
train;hebbian+synapse+random;4;[8, 8, 8];142;28300;14200;1.69189e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.67560e+02;2.07753e+02;1.38764e+02
train;hebbian+synapse+random;6;[8, 8, 8];142;28300;14200;1.69124e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.66389e+02;9.59260e+01;1.27424e+02
train;hebbian+synapse+random;8;[8, 8, 8];142;28300;14200;1.69060e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.82894e+02;1.66091e+00;2.36600e+02
train;hebbian+synapse+random;1;[8, 8, 8];143;28500;14300;1.70259e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.23530e+02;1.25620e+02;3.49434e+01
train;hebbian+synapse+random;3;[8, 8, 8];143;28500;14300;1.69881e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.78049e+02;-1.15751e+02;2.38106e+02
train;hebbian+synapse+random;2;[8, 8, 8];143;28500;14300;1.70145e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.63302e+02;-1.17434e+02;2.41801e+02
train;hebbian+synapse+random;7;[8, 8, 8];143;28500;14300;1.69714e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.53799e+02;-2.85072e+01;3.53781e+02
train;hebbian+synapse+random;9;[8, 8, 8];142;28300;14200;1.69497e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.65817e+02;1.20398e+01;3.43053e+02
train;hebbian+synapse+random;5;[8, 8, 8];143;28500;14300;1.70125e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.06309e+02;2.25333e+00;2.56019e+02
train;hebbian+synapse+random;10;[8, 8, 8];142;28300;14200;1.69653e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.42818e+02;-8.35389e+01;1.23760e+02
train;hebbian+synapse+random;4;[8, 8, 8];143;28500;14300;1.70422e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.70552e+02;-1.08492e+02;3.47256e+02
train;hebbian+synapse+random;6;[8, 8, 8];143;28500;14300;1.70364e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.68061e+02;-3.12912e+00;6.39201e+00
train;hebbian+synapse+random;8;[8, 8, 8];143;28500;14300;1.70331e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.88310e+02;-3.50744e+01;3.89653e+02
train;hebbian+synapse+random;1;[8, 8, 8];144;28700;14400;1.71461e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;1.58862e+02;2.74646e+01;-7.95660e-01
train;hebbian+synapse+random;3;[8, 8, 8];144;28700;14400;1.71061e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.76557e+02;4.29999e+01;1.22762e+02
train;hebbian+synapse+random;2;[8, 8, 8];144;28700;14400;1.71362e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.74309e+02;1.16519e+02;1.25998e+02
train;hebbian+synapse+random;7;[8, 8, 8];144;28700;14400;1.70903e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.42291e+02;2.10479e+01;3.11315e+02
train;hebbian+synapse+random;9;[8, 8, 8];143;28500;14300;1.70683e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.57043e+02;-8.15603e-01;1.23764e+02
train;hebbian+synapse+random;5;[8, 8, 8];144;28700;14400;1.71282e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.45298e+02;-2.00097e+00;3.40018e+02
train;hebbian+synapse+random;10;[8, 8, 8];143;28500;14300;1.70920e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.40803e+02;-1.70769e+02;2.81286e+02
train;hebbian+synapse+random;4;[8, 8, 8];144;28700;14400;1.71760e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.70548e+02;1.24801e+00;1.29762e+02
train;hebbian+synapse+random;6;[8, 8, 8];144;28700;14400;1.71572e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.63801e+02;-1.17755e+02;1.13005e+02
train;hebbian+synapse+random;8;[8, 8, 8];144;28700;14400;1.71475e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.77556e+02;5.07500e+01;1.50509e+02
train;hebbian+synapse+random;1;[8, 8, 8];145;28900;14500;1.72677e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.48273e+02;7.72175e+01;1.55268e+02
train;hebbian+synapse+random;3;[8, 8, 8];145;28900;14500;1.72337e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.76162e+02;8.01801e-01;2.45430e+02
train;hebbian+synapse+random;2;[8, 8, 8];145;28900;14500;1.72523e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.62552e+02;-3.75490e+00;1.10262e+02
train;hebbian+synapse+random;7;[8, 8, 8];145;28900;14500;1.72130e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.65535e+02;-5.84834e+00;2.62615e+02
train;hebbian+synapse+random;9;[8, 8, 8];144;28700;14400;1.72018e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.73798e+02;-4.96545e+00;3.53488e+02
train;hebbian+synapse+random;5;[8, 8, 8];145;28900;14500;1.72578e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.78804e+02;-9.00303e+00;1.67515e+01
train;hebbian+synapse+random;10;[8, 8, 8];144;28700;14400;1.72218e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.40174e+02;8.12170e+01;1.04244e+02
train;hebbian+synapse+random;4;[8, 8, 8];145;28900;14500;1.72869e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;4.33069e+02;-8.24235e+00;1.98755e+02
train;hebbian+synapse+random;6;[8, 8, 8];145;28900;14500;1.72806e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.78068e+02;1.01288e+01;1.17875e+02
train;hebbian+synapse+random;8;[8, 8, 8];145;28900;14500;1.72662e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.68050e+02;-4.60037e+01;3.70083e+01
train;hebbian+synapse+random;1;[8, 8, 8];146;29100;14600;1.73910e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.53194e+02;-5.49909e+00;1.28268e+02
train;hebbian+synapse+random;3;[8, 8, 8];146;29100;14600;1.73521e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.74808e+02;2.12013e+02;1.46512e+02
train;hebbian+synapse+random;2;[8, 8, 8];146;29100;14600;1.73744e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.76092e+02;1.03872e+02;1.43173e+02
train;hebbian+synapse+random;7;[8, 8, 8];146;29100;14600;1.73381e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.09543e+02;7.67559e+00;2.91581e+02
train;hebbian+synapse+random;9;[8, 8, 8];145;28900;14500;1.73099e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.74555e+02;-1.04020e+02;2.26272e+02
train;hebbian+synapse+random;5;[8, 8, 8];146;29100;14600;1.73685e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.70057e+02;-6.69875e+01;3.48015e+02
train;hebbian+synapse+random;10;[8, 8, 8];145;28900;14500;1.73323e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.40196e+02;9.64812e+01;1.26164e+02
train;hebbian+synapse+random;4;[8, 8, 8];146;29100;14600;1.74052e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.71800e+02;-2.20512e+02;2.35252e+02
train;hebbian+synapse+random;6;[8, 8, 8];146;29100;14600;1.73985e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.56151e+02;3.50997e+01;5.50000e+01
train;hebbian+synapse+random;8;[8, 8, 8];146;29100;14600;1.73870e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.76547e+02;1.17580e+00;2.28013e+02
train;hebbian+synapse+random;1;[8, 8, 8];147;29300;14700;1.75067e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.40305e+02;2.54593e+01;1.62520e+02
train;hebbian+synapse+random;3;[8, 8, 8];147;29300;14700;1.74686e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.77765e+02;-1.58847e+00;1.26818e+02
train;hebbian+synapse+random;2;[8, 8, 8];147;29300;14700;1.74952e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.70554e+02;1.20133e+02;1.17881e+02
train;hebbian+synapse+random;7;[8, 8, 8];147;29300;14700;1.74457e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.65541e+02;2.54626e+01;2.33087e+02
train;hebbian+synapse+random;9;[8, 8, 8];146;29100;14600;1.74275e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.66306e+02;-1.19753e+02;2.37777e+02
train;hebbian+synapse+random;5;[8, 8, 8];147;29300;14700;1.74858e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.68053e+02;1.42874e+01;3.49244e+02
train;hebbian+synapse+random;10;[8, 8, 8];146;29100;14600;1.74544e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.36806e+02;-5.80012e+01;6.40065e+01
train;hebbian+synapse+random;4;[8, 8, 8];147;29300;14700;1.75308e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.69546e+02;-1.01510e+02;1.30006e+02
train;hebbian+synapse+random;6;[8, 8, 8];147;29300;14700;1.75182e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.73560e+02;1.20002e+02;1.11007e+02
train;hebbian+synapse+random;8;[8, 8, 8];147;29300;14700;1.75071e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.70592e+02;-9.35644e+01;1.35299e+02
train;hebbian+synapse+random;1;[8, 8, 8];148;29500;14800;1.76369e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.44345e+02;1.69213e+02;7.53009e+01
train;hebbian+synapse+random;3;[8, 8, 8];148;29500;14800;1.75937e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.56799e+02;-7.50018e+01;2.85756e+02
train;hebbian+synapse+random;2;[8, 8, 8];148;29500;14800;1.76130e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.68049e+02;1.25000e+02;1.04513e+02
train;hebbian+synapse+random;7;[8, 8, 8];148;29500;14800;1.75714e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.66546e+02;-4.97186e-01;1.29558e+02
train;hebbian+synapse+random;9;[8, 8, 8];147;29300;14700;1.75560e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.05060e+02;-1.74736e+00;2.95778e+02
train;hebbian+synapse+random;5;[8, 8, 8];148;29500;14800;1.76148e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.69552e+02;8.60037e-01;1.21413e+02
train;hebbian+synapse+random;10;[8, 8, 8];147;29300;14700;1.75686e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.40726e+02;-8.15851e-01;3.99308e+00
train;hebbian+synapse+random;4;[8, 8, 8];148;29500;14800;1.76535e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.75545e+02;1.99777e+00;2.47009e+02
train;hebbian+synapse+random;6;[8, 8, 8];148;29500;14800;1.76467e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.72812e+02;-1.37611e+01;2.43762e+02
train;hebbian+synapse+random;8;[8, 8, 8];148;29500;14800;1.76368e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.54054e+02;-1.47058e+02;3.30777e+02
train;hebbian+synapse+random;1;[8, 8, 8];149;29700;14900;1.77462e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.48588e+02;-1.37030e+02;2.35610e+02
train;hebbian+synapse+random;3;[8, 8, 8];149;29700;14900;1.77184e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.74797e+02;7.82498e+01;1.57009e+02
train;hebbian+synapse+random;2;[8, 8, 8];149;29700;14900;1.77436e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.74538e+02;-8.12617e+01;1.11504e+02
train;hebbian+synapse+random;7;[8, 8, 8];149;29700;14900;1.76956e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.60786e+02;-5.95489e+00;2.56202e+02
train;hebbian+synapse+random;9;[8, 8, 8];148;29500;14800;1.76751e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.55761e+02;-5.07563e-01;2.24489e+02
train;hebbian+synapse+random;5;[8, 8, 8];149;29700;14900;1.77288e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.78807e+02;-8.46118e+01;2.18261e+02
train;hebbian+synapse+random;10;[8, 8, 8];148;29500;14800;1.77067e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.40552e+02;4.76029e+00;5.96606e+00
train;hebbian+synapse+random;4;[8, 8, 8];149;29700;14900;1.77745e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.66571e+02;8.98311e+00;1.24784e+02
train;hebbian+synapse+random;6;[8, 8, 8];149;29700;14900;1.77609e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.66800e+02;2.97539e+01;2.09254e+02
train;hebbian+synapse+random;8;[8, 8, 8];149;29700;14900;1.77521e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;3.51803e+02;-6.97580e+01;1.79262e+02
train;hebbian+synapse+random;1;[8, 8, 8];150;29900;15000;1.78709e+03;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;936;2.43551e+02;6.59942e+01;4.55289e+01
