n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
7.500e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.267e-01	2.224e-01	3.785e-01
7.600e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.267e-01	2.224e-01	3.785e-01
7.700e+03	1.148e-02	1.988e-05	1.556e-02	1.337e-02	9.781e-03	1.688e-02	3.267e-01	2.229e-01	3.785e-01
7.800e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.860e-03	1.701e-02	3.267e-01	2.229e-01	3.785e-01
7.900e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.860e-03	1.701e-02	3.320e-01	2.237e-01	3.802e-01
8.000e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.320e-01	2.237e-01	3.802e-01
8.100e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.320e-01	2.237e-01	3.802e-01
8.200e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.320e-01	2.237e-01	3.802e-01
8.300e+03	1.131e-02	1.988e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
8.400e+03	1.131e-02	1.988e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
8.500e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
8.600e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
8.700e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
8.800e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
8.900e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
9.000e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
9.100e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
9.200e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
9.300e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
9.400e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.860e-03	1.701e-02	3.335e-01	2.237e-01	3.827e-01
9.500e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.860e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
9.600e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
9.700e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
9.800e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
9.900e+03	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.000e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.010e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.020e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.030e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.040e+04	1.131e-02	2.629e-04	1.543e-02	1.337e-02	9.781e-03	1.688e-02	3.335e-01	2.237e-01	3.815e-01
1.050e+04	1.131e-02	2.629e-04	1.543e-02	1.337e-02	9.781e-03	1.688e-02	3.335e-01	2.237e-01	3.815e-01
1.060e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.688e-02	3.335e-01	2.237e-01	3.815e-01
1.070e+04	9.647e-03	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.688e-02	3.335e-01	2.237e-01	3.815e-01
1.080e+04	9.647e-03	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.688e-02	3.335e-01	2.237e-01	3.815e-01
1.090e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.100e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.110e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.120e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.130e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.335e-01	2.237e-01	3.815e-01
1.140e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.352e-01	2.237e-01	3.827e-01
1.150e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.352e-01	2.237e-01	3.827e-01
1.160e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.352e-01	2.237e-01	3.827e-01
1.170e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.352e-01	2.237e-01	3.827e-01
1.180e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.352e-01	2.237e-01	3.827e-01
1.190e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.688e-02	3.352e-01	2.237e-01	3.827e-01
1.200e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.688e-02	3.352e-01	2.237e-01	3.827e-01
1.210e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.688e-02	3.352e-01	2.237e-01	3.827e-01
1.220e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.688e-02	3.352e-01	2.237e-01	3.827e-01
1.230e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	3.352e-01	2.237e-01	3.827e-01
1.240e+04	8.461e-03	2.629e-04	1.543e-02	1.344e-02	9.860e-03	1.701e-02	3.352e-01	2.237e-01	3.827e-01
1.250e+04	8.461e-03	2.629e-04	1.488e-02	1.344e-02	9.860e-03	1.701e-02	3.352e-01	2.237e-01	3.827e-01
1.260e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.352e-01	2.237e-01	3.894e-01
1.270e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.352e-01	2.237e-01	3.894e-01
1.280e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.352e-01	2.237e-01	3.894e-01
1.290e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.352e-01	2.237e-01	3.894e-01
1.300e+04	8.461e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.352e-01	2.237e-01	3.894e-01
1.310e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.352e-01	2.237e-01	3.894e-01
1.320e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.352e-01	2.237e-01	3.894e-01
