n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.790e+04	9.346e-02	1.784e-02	1.855e-01	3.802e-01	4.271e-02	6.886e-01	5.746e-01	9.233e-02	9.402e-01
1.800e+04	9.171e-02	2.406e-02	2.034e-01	3.520e-01	3.310e-02	6.758e-01	5.313e-01	5.560e-03	9.899e-01
1.810e+04	8.481e-02	1.663e-02	1.833e-01	3.825e-01	1.121e-01	6.792e-01	3.873e-01	1.644e-03	9.557e-01
1.820e+04	8.821e-02	1.692e-02	1.877e-01	3.633e-01	1.120e-01	7.216e-01	5.697e-01	3.176e-06	9.653e-01
1.830e+04	8.617e-02	1.611e-02	2.329e-01	4.026e-01	1.121e-01	7.288e-01	5.081e-01	2.692e-02	9.502e-01
1.840e+04	7.973e-02	3.782e-02	1.975e-01	4.406e-01	1.120e-01	7.244e-01	5.103e-01	4.466e-03	9.440e-01
1.850e+04	1.062e-01	3.303e-02	2.219e-01	3.754e-01	2.668e-02	7.299e-01	5.003e-01	1.807e-02	9.317e-01
1.860e+04	8.122e-02	1.744e-02	1.654e-01	3.739e-01	9.290e-02	7.376e-01	5.106e-01	1.039e-02	9.495e-01
1.870e+04	8.583e-02	3.019e-02	2.263e-01	3.806e-01	7.758e-02	7.178e-01	6.557e-01	9.416e-02	9.971e-01
1.880e+04	9.086e-02	4.064e-02	2.405e-01	3.825e-01	7.019e-02	6.927e-01	5.650e-01	5.336e-02	9.675e-01
1.890e+04	8.310e-02	3.011e-02	1.790e-01	3.736e-01	8.990e-02	7.341e-01	5.267e-01	3.387e-02	9.515e-01
1.900e+04	8.483e-02	1.773e-02	2.007e-01	3.552e-01	6.032e-02	7.133e-01	5.449e-01	-1.151e-02	9.365e-01
1.910e+04	8.612e-02	1.653e-02	1.803e-01	3.803e-01	2.755e-02	7.186e-01	5.306e-01	1.031e-02	9.178e-01
1.920e+04	8.189e-02	2.725e-02	1.921e-01	3.838e-01	5.364e-02	7.185e-01	5.302e-01	-1.245e-02	9.823e-01
1.930e+04	8.809e-02	3.417e-02	1.755e-01	3.793e-01	6.530e-02	7.334e-01	2.053e-01	6.342e-03	9.714e-01
1.940e+04	8.318e-02	1.649e-02	1.850e-01	3.971e-01	2.367e-02	6.935e-01	5.202e-01	-1.760e-03	9.295e-01
1.950e+04	1.000e-01	3.501e-02	1.921e-01	3.227e-01	2.587e-02	6.697e-01	2.961e-01	2.321e-02	9.525e-01
1.960e+04	8.773e-02	3.246e-02	1.658e-01	3.112e-01	1.909e-02	6.972e-01	4.344e-01	-2.568e-02	9.899e-01
1.970e+04	8.433e-02	2.866e-02	1.524e-01	3.252e-01	2.659e-02	6.640e-01	3.008e-01	6.574e-02	9.494e-01
1.980e+04	9.330e-02	3.069e-02	1.667e-01	3.224e-01	2.194e-02	6.904e-01	5.030e-01	-4.869e-03	9.335e-01
1.990e+04	8.257e-02	4.549e-02	1.652e-01	3.278e-01	1.921e-02	6.805e-01	5.086e-01	-2.422e-02	9.718e-01
2.000e+04	8.406e-02	3.458e-02	1.928e-01	3.097e-01	2.999e-02	6.368e-01	5.165e-01	1.008e-02	9.982e-01
2.010e+04	8.651e-02	2.606e-02	1.883e-01	3.070e-01	4.824e-02	6.743e-01	3.685e-01	1.359e-02	9.514e-01
2.020e+04	8.895e-02	3.265e-02	1.931e-01	2.862e-01	2.956e-02	6.465e-01	4.233e-01	-9.104e-04	9.899e-01
2.030e+04	8.147e-02	1.742e-02	1.632e-01	2.797e-01	7.861e-03	6.810e-01	5.534e-01	-5.242e-03	9.445e-01
2.040e+04	9.104e-02	4.485e-02	1.654e-01	2.842e-01	2.339e-02	6.936e-01	4.106e-01	2.856e-02	9.899e-01
2.050e+04	8.200e-02	2.772e-02	2.158e-01	2.834e-01	7.146e-02	6.602e-01	5.431e-01	9.998e-02	9.899e-01
2.060e+04	8.625e-02	2.811e-02	1.923e-01	2.760e-01	2.121e-02	6.509e-01	2.788e-01	2.403e-02	9.338e-01
2.070e+04	1.018e-01	3.043e-02	2.219e-01	2.776e-01	2.635e-02	6.422e-01	1.502e-01	2.710e-02	9.137e-01
2.080e+04	8.610e-02	2.965e-02	1.729e-01	2.865e-01	1.997e-02	6.838e-01	5.118e-01	-1.416e-06	9.328e-01
2.090e+04	9.182e-02	3.348e-02	2.305e-01	2.757e-01	1.819e-02	7.138e-01	6.466e-01	9.908e-02	9.899e-01
2.100e+04	9.181e-02	2.876e-02	1.746e-01	2.847e-01	2.373e-02	6.939e-01	5.034e-01	9.998e-02	9.129e-01
2.110e+04	6.317e-02	3.124e-02	1.822e-01	2.826e-01	2.008e-02	7.067e-01	4.057e-01	1.007e-02	9.899e-01
2.120e+04	9.005e-02	3.417e-02	1.836e-01	2.885e-01	2.844e-02	6.598e-01	3.126e-01	9.908e-02	9.622e-01
2.130e+04	8.043e-02	1.708e-02	1.780e-01	2.824e-01	2.392e-02	6.905e-01	2.786e-01	1.232e-02	9.616e-01
2.140e+04	8.434e-02	1.871e-02	1.946e-01	2.830e-01	2.655e-02	6.782e-01	2.626e-01	2.269e-02	9.325e-01
2.150e+04	9.733e-02	3.952e-02	2.529e-01	2.768e-01	2.578e-02	6.790e-01	3.953e-01	-9.197e-06	9.461e-01
2.160e+04	8.198e-02	3.415e-02	2.039e-01	2.837e-01	1.860e-02	6.609e-01	2.786e-01	3.185e-03	9.899e-01
2.170e+04	8.414e-02	2.971e-02	1.882e-01	2.758e-01	1.329e-02	7.006e-01	4.941e-01	1.396e-02	9.709e-01
2.180e+04	8.699e-02	3.496e-02	1.911e-01	2.598e-01	-2.585e-03	7.028e-01	2.497e-01	-1.444e-02	9.899e-01
2.190e+04	8.045e-02	3.386e-02	1.756e-01	2.265e-01	1.998e-02	6.499e-01	3.425e-01	1.175e-02	9.861e-01
2.200e+04	9.053e-02	2.913e-02	2.026e-01	2.699e-01	2.194e-02	6.594e-01	4.500e-01	9.790e-02	9.712e-01
2.210e+04	8.589e-02	2.957e-02	1.849e-01	2.456e-01	3.051e-02	6.726e-01	1.757e-01	-1.396e-02	9.486e-01
2.220e+04	8.503e-02	3.088e-02	1.913e-01	2.325e-01	2.066e-02	6.527e-01	4.950e-01	1.730e-02	9.720e-01
2.230e+04	9.051e-02	3.566e-02	1.689e-01	1.863e-01	2.205e-02	6.532e-01	4.717e-01	-3.907e-02	9.711e-01
2.240e+04	8.991e-02	2.956e-02	1.998e-01	2.806e-01	1.651e-02	6.525e-01	2.568e-01	-4.179e-06	9.788e-01
2.250e+04	8.461e-02	1.719e-02	1.799e-01	2.547e-01	2.527e-02	6.465e-01	5.319e-01	7.452e-03	9.899e-01
2.260e+04	8.403e-02	1.679e-02	1.694e-01	2.321e-01	1.578e-02	6.863e-01	2.706e-01	2.861e-02	9.699e-01
2.270e+04	8.763e-02	1.603e-02	1.992e-01	2.512e-01	2.725e-02	6.590e-01	2.786e-01	2.503e-04	8.960e-01
2.280e+04	8.639e-02	8.115e-03	1.857e-01	2.757e-01	1.318e-02	6.573e-01	2.456e-01	4.471e-02	9.673e-01
2.290e+04	1.002e-01	3.673e-02	1.966e-01	2.074e-01	2.367e-02	6.886e-01	2.373e-01	9.908e-02	9.358e-01
2.300e+04	9.936e-02	3.391e-02	1.897e-01	2.218e-01	1.205e-02	6.605e-01	3.399e-01	1.489e-02	9.549e-01
2.310e+04	8.193e-02	1.709e-02	2.033e-01	2.210e-01	2.156e-02	6.756e-01	5.469e-01	1.969e-05	9.761e-01
2.320e+04	8.835e-02	1.584e-02	1.702e-01	2.695e-01	2.229e-02	6.780e-01	2.745e-01	-2.270e-02	9.687e-01
2.330e+04	8.728e-02	1.687e-02	1.904e-01	2.141e-01	1.900e-02	6.734e-01	3.685e-01	1.220e-02	9.677e-01
2.340e+04	6.268e-02	3.268e-02	1.977e-01	2.833e-01	7.945e-03	6.856e-01	4.065e-01	1.306e-02	9.678e-01
2.350e+04	1.019e-01	4.699e-02	1.982e-01	2.372e-01	3.058e-02	6.756e-01	2.786e-01	-1.654e-05	9.834e-01
2.360e+04	9.088e-02	3.471e-02	2.332e-01	2.077e-01	2.757e-02	6.932e-01	5.000e-01	1.156e-02	9.899e-01
2.370e+04	8.386e-02	3.777e-02	1.948e-01	1.955e-01	2.721e-02	6.434e-01	2.027e-01	-7.396e-02	9.451e-01
2.380e+04	8.360e-02	9.175e-03	1.906e-01	2.351e-01	1.937e-02	6.724e-01	2.109e-01	-2.080e-02	9.867e-01
2.390e+04	7.879e-02	3.440e-02	1.988e-01	2.343e-01	2.726e-02	6.974e-01	1.784e-01	-9.013e-03	9.691e-01
2.400e+04	9.166e-02	1.033e-02	1.915e-01	2.552e-01	2.318e-02	6.869e-01	5.448e-01	9.720e-03	9.899e-01
2.410e+04	8.912e-02	2.798e-02	1.982e-01	2.235e-01	2.403e-02	6.717e-01	2.786e-01	4.552e-02	9.248e-01
2.420e+04	8.309e-02	2.955e-02	1.984e-01	2.701e-01	3.076e-02	6.815e-01	2.000e-01	8.344e-03	7.965e-01
2.430e+04	8.463e-02	4.559e-02	1.815e-01	2.742e-01	-4.044e-03	6.761e-01	4.999e-01	3.572e-02	9.303e-01
2.440e+04	9.051e-02	2.348e-02	1.976e-01	2.271e-01	2.388e-02	6.745e-01	3.609e-01	9.908e-02	8.737e-01
2.450e+04	8.278e-02	3.280e-02	1.652e-01	1.760e-01	1.634e-02	6.752e-01	3.801e-01	9.998e-02	9.326e-01
2.460e+04	9.847e-02	2.999e-02	1.659e-01	2.496e-01	2.181e-02	6.621e-01	5.127e-01	9.908e-02	9.494e-01
2.470e+04	9.160e-02	3.174e-02	2.237e-01	1.934e-01	2.228e-02	7.019e-01	2.786e-01	1.369e-02	9.635e-01
2.480e+04	8.317e-02	4.920e-02	1.912e-01	2.684e-01	2.195e-02	6.881e-01	6.228e-01	1.676e-02	8.987e-01
2.490e+04	8.969e-02	2.995e-02	1.983e-01	2.183e-01	2.147e-02	6.739e-01	2.996e-01	1.025e-02	9.313e-01
2.500e+04	8.591e-02	3.458e-02	1.995e-01	2.234e-01	1.475e-02	7.051e-01	2.786e-01	4.541e-02	9.277e-01
