n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.530e+04	3.517e-01	-4.560e-02	5.000e-01	4.983e-01	1.994e-01	6.506e-01	9.500e-01	2.621e-01	1.000e+00
1.540e+04	3.478e-01	4.324e-02	5.000e-01	5.515e-01	2.721e-01	7.245e-01	9.500e-01	1.583e-01	1.000e+00
1.550e+04	2.722e-01	-1.596e-01	4.000e-01	4.932e-01	1.813e-01	7.042e-01	9.500e-01	3.293e-01	1.000e+00
1.560e+04	2.917e-01	-1.597e-01	5.000e-01	5.008e-01	2.705e-01	6.492e-01	8.750e-01	1.944e-01	1.000e+00
1.570e+04	2.722e-01	-1.282e-01	5.000e-01	4.987e-01	2.663e-01	6.491e-01	9.561e-01	3.950e-01	1.000e+00
1.580e+04	3.551e-01	-1.599e-01	4.799e-01	4.915e-01	2.181e-01	6.490e-01	9.500e-01	3.231e-01	1.000e+00
1.590e+04	2.649e-01	-1.811e-01	4.000e-01	4.570e-01	1.501e-01	6.411e-01	9.561e-01	4.022e-01	1.000e+00
1.600e+04	3.589e-01	-1.294e-01	4.999e-01	4.959e-01	1.899e-01	6.903e-01	9.561e-01	3.892e-01	1.000e+00
1.610e+04	2.923e-01	-1.313e-01	5.000e-01	4.979e-01	2.637e-01	7.260e-01	9.500e-01	3.721e-01	1.000e+00
1.620e+04	2.979e-01	-1.252e-01	5.000e-01	4.992e-01	2.540e-01	7.124e-01	8.750e-01	2.204e-01	1.000e+00
1.630e+04	2.908e-01	-1.574e-01	5.000e-01	4.428e-01	1.819e-01	7.034e-01	9.452e-01	9.471e-02	1.000e+00
1.640e+04	3.491e-01	-7.779e-02	4.436e-01	4.659e-01	1.891e-01	6.822e-01	9.561e-01	3.892e-01	1.000e+00
1.650e+04	2.679e-01	-1.568e-01	4.960e-01	4.296e-01	1.390e-01	6.838e-01	9.561e-01	4.000e-01	1.000e+00
1.660e+04	3.568e-01	-1.319e-01	5.000e-01	4.427e-01	1.692e-01	6.494e-01	9.676e-01	3.995e-01	1.000e+00
1.670e+04	2.679e-01	-2.082e-01	4.000e-01	4.426e-01	1.344e-01	6.544e-01	9.935e-01	2.115e-01	1.000e+00
1.680e+04	2.679e-01	-1.611e-01	4.000e-01	4.292e-01	1.320e-01	6.498e-01	9.991e-01	3.767e-01	1.000e+00
1.690e+04	2.679e-01	-1.712e-01	4.000e-01	4.293e-01	1.521e-01	6.937e-01	9.917e-01	3.005e-01	1.000e+00
1.700e+04	2.919e-01	-1.565e-01	4.000e-01	4.719e-01	1.377e-01	6.955e-01	9.991e-01	2.209e-01	1.000e+00
