n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
9.200e+03	1.562e-02	7.992e-03	2.019e-02	1.455e-02	1.104e-02	1.884e-02	7.747e-08	1.605e-13	7.556e-07
9.300e+03	1.562e-02	7.992e-03	2.019e-02	1.455e-02	1.104e-02	1.884e-02	7.747e-08	1.605e-13	7.556e-07
9.400e+03	1.562e-02	7.992e-03	2.019e-02	1.455e-02	1.104e-02	1.884e-02	7.747e-08	1.605e-13	7.556e-07
9.500e+03	1.562e-02	7.992e-03	2.019e-02	1.455e-02	1.104e-02	1.876e-02	7.747e-08	1.605e-13	7.556e-07
9.600e+03	1.562e-02	7.992e-03	2.081e-02	1.455e-02	1.104e-02	1.876e-02	7.747e-08	1.605e-13	7.556e-07
9.700e+03	1.562e-02	7.992e-03	2.081e-02	1.455e-02	1.104e-02	1.876e-02	7.747e-08	1.605e-13	7.556e-07
9.800e+03	1.598e-02	7.992e-03	2.081e-02	1.458e-02	1.104e-02	1.884e-02	7.747e-08	1.605e-13	7.556e-07
9.900e+03	1.623e-02	7.992e-03	2.345e-02	1.458e-02	1.104e-02	1.884e-02	7.747e-08	1.605e-13	7.556e-07
1.000e+04	1.623e-02	7.992e-03	2.345e-02	1.458e-02	1.104e-02	1.884e-02	7.747e-08	1.605e-13	7.556e-07
1.010e+04	1.623e-02	7.992e-03	2.345e-02	1.458e-02	1.104e-02	1.884e-02	7.747e-08	1.605e-13	7.556e-07
1.020e+04	1.623e-02	7.992e-03	2.345e-02	1.458e-02	1.104e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.030e+04	1.623e-02	7.992e-03	2.345e-02	1.458e-02	1.104e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.040e+04	1.623e-02	7.992e-03	2.345e-02	1.455e-02	1.074e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.050e+04	1.623e-02	7.992e-03	2.345e-02	1.455e-02	1.074e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.060e+04	1.623e-02	7.992e-03	2.345e-02	1.455e-02	1.074e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.070e+04	1.623e-02	7.992e-03	2.345e-02	1.455e-02	1.074e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.080e+04	1.775e-02	7.992e-03	2.889e-02	1.455e-02	1.074e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.090e+04	1.623e-02	3.484e-03	2.345e-02	1.455e-02	1.074e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.100e+04	1.623e-02	3.484e-03	2.345e-02	1.458e-02	1.104e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.110e+04	1.623e-02	3.484e-03	2.345e-02	1.458e-02	1.104e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.120e+04	1.623e-02	2.230e-03	2.345e-02	1.458e-02	1.104e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.130e+04	1.598e-02	2.225e-03	2.081e-02	1.458e-02	1.104e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.140e+04	1.598e-02	2.225e-03	2.081e-02	1.458e-02	1.074e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.150e+04	1.598e-02	2.225e-03	2.081e-02	1.458e-02	1.074e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.160e+04	1.598e-02	2.225e-03	2.081e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.170e+04	1.598e-02	2.225e-03	2.081e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
